Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
9368,0.0,3.5,4.1,1012.4,1,0,0,0,0,0,0,2021,2,2
9369,0.0,7.9,5.1,1013.8,1,0,0,0,0,0,0,2021,2,3
9370,0.0,13.0,7.1,1011.9,1,0,0,0,0,0,0,2021,2,4
9371,0.0,11.9,8.3,1008.0,1,0,0,0,0,0,0,2021,2,5
9372,0.0,11.1,4.6,1013.4,1,0,0,0,0,0,0,2021,2,6
9373,0.0,11.4,14.0,1005.0,1,0,0,0,0,0,0,2021,2,7
9374,0.0,9.2,13.3,997.0,1,0,0,0,0,0,0,2021,2,8
9375,0.0,10.3,9.6,1002.3,1,0,0,0,0,0,0,2021,2,9
9376,0.0,8.1,8.7,1004.1,1,0,0,0,0,0,0,2021,2,10
9377,0.0,1.9,11.0,1012.9,1,0,0,0,0,0,0,2021,2,11
9378,0.0,-4.9,9.4,1029.4,1,0,0,0,0,0,0,2021,2,12
9379,0.0,-4.4,7.3,1033.7,1,0,0,0,0,0,0,2021,2,13
9380,0.0,-3.2,7.1,1034.2,1,0,0,0,0,0,0,2021,2,14
9381,0.0,-1.2,9.4,1036.0,1,0,0,0,0,0,0,2021,2,15
9382,0.0,0.3,6.3,1028.7,1,0,0,0,0,0,0,2021,2,16
9383,0.0,3.8,7.2,1020.9,1,0,0,0,0,0,0,2021,2,17
9384,0.0,6.6,7.3,1022.4,1,0,0,0,0,0,0,2021,2,18
9385,0.0,5.2,10.7,1024.5,1,0,0,0,0,0,0,2021,2,19
9386,0.0,6.0,5.5,1026.2,1,0,0,0,0,0,0,2021,2,20
9387,0.0,7.1,12.5,1029.0,1,0,0,0,0,0,0,2021,2,21
9388,0.0,9.4,4.9,1029.1,1,0,0,0,0,0,0,2021,2,22
9389,0.0,10.6,4.9,1032.9,1,0,0,0,0,0,0,2021,2,23
9390,0.0,9.3,4.3,1036.9,1,0,0,0,0,0,0,2021,2,24
9391,0.0,11.2,4.4,1033.7,1,0,0,0,0,0,0,2021,2,25
9392,0.0,13.2,3.6,1026.9,1,0,0,0,0,0,0,2021,2,26
9393,0.0,9.3,6.3,1027.3,1,0,0,0,0,0,0,2021,2,27
9394,0.0,7.6,5.4,1033.5,1,0,0,0,0,0,0,2021,2,28
9395,0.0,6.1,5.8,1031.9,1,0,0,0,0,0,0,2021,3,1
9396,0.0,6.3,5.1,1035.5,1,0,0,0,0,0,0,2021,3,2
9397,0.0,9.1,5.1,1031.6,1,0,0,0,0,0,0,2021,3,3
9398,0.0,10.4,7.1,1014.7,1,0,0,0,0,0,0,2021,3,4
9399,0.0,10.5,6.1,1020.1,1,0,0,0,0,0,0,2021,3,5
9400,0.0,3.7,6.7,1030.3,1,0,0,0,0,0,0,2021,3,6
9401,0.0,3.6,4.5,1026.3,1,0,0,0,0,0,0,2021,3,7
9402,0.0,5.2,8.3,1018.3,1,0,0,0,0,0,0,2021,3,8
9403,0.0,4.4,6.3,1019.8,1,0,0,0,0,0,0,2021,3,9
9404,0.0,4.1,8.7,1018.8,1,0,0,0,0,0,0,2021,3,10
9405,0.0,4.8,7.4,1020.9,1,0,0,0,0,0,0,2021,3,11
9406,0.0,7.8,8.7,1015.4,1,0,0,0,0,0,0,2021,3,12
9407,0.0,9.2,7.8,1014.5,1,0,0,0,0,0,0,2021,3,13
9408,0.0,13.0,8.5,1007.2,1,0,0,0,0,0,0,2021,3,14
9409,0.0,5.1,8.3,1003.6,1,0,0,0,0,0,0,2021,3,15
9410,0.0,6.2,10.5,1007.7,1,0,0,0,0,0,0,2021,3,16
9411,0.0,5.1,10.0,1012.0,1,0,0,0,0,0,0,2021,3,17
9412,0.0,3.3,7.0,1016.0,1,0,0,0,0,0,0,2021,3,18
9413,0.0,2.5,5.6,1016.7,1,0,0,0,0,0,0,2021,3,19
9414,0.0,3.4,6.3,1019.9,1,0,0,0,0,0,0,2021,3,20
9415,0.0,2.2,6.8,1016.3,1,0,0,0,0,0,0,2021,3,21
9416,0.0,2.6,6.2,1011.1,1,0,0,0,0,0,0,2021,3,22
9417,0.0,4.5,9.1,1018.2,1,0,0,0,0,0,0,2021,3,23
9418,0.0,5.9,8.3,1019.7,1,0,0,0,0,0,0,2021,3,24
9419,0.0,5.7,4.9,1022.5,1,0,0,0,0,0,0,2021,3,25
9420,0.0,8.1,4.8,1024.9,1,0,0,0,0,0,0,2021,3,26
9421,0.0,12.9,5.2,1024.1,1,0,0,0,0,0,0,2021,3,27
9422,0.0,11.8,4.75,1028.4499999999998,1,0,0,0,0,0,0,2021,3,28
9423,0.0,12.0,4.3,1032.8,1,0,0,0,0,0,0,2021,3,29
9424,0.0,12.9,4.7,1030.2,1,0,0,0,0,0,0,2021,3,30
9425,0.0,13.7,4.0,1025.8,1,0,0,0,0,0,0,2021,3,31
9426,0.0,15.7,4.9,1018.4,1,0,0,0,0,0,0,2021,4,1
9427,0.0,16.2,8.2,1012.3,1,0,0,0,0,0,0,2021,4,2
9428,0.0,8.9,8.6,1013.7,1,0,0,0,0,0,0,2021,4,3
9429,0.0,5.8,7.1,1017.7,1,0,0,0,0,0,0,2021,4,4
9430,0.0,8.4,6.2,1016.9,1,0,0,0,0,0,0,2021,4,5
9431,0.0,7.7,8.3,1017.6,1,0,0,0,0,0,0,2021,4,13
9432,0.0,3.9,12.8,1019.3,1,0,0,0,0,0,0,2021,4,14
9433,0.0,5.4,10.0,1021.6,1,0,0,0,0,0,0,2021,4,15
9434,0.0,6.3,6.0,1021.9,1,0,0,0,0,0,0,2021,4,16
9435,0.0,6.0,5.7,1018.7,1,0,0,0,0,0,0,2021,4,17
9436,0.0,6.0,5.6,1016.3,1,0,0,0,0,0,0,2021,4,18
9437,0.0,9.3,5.3,1015.2,1,0,0,0,0,0,0,2021,4,19
9438,0.0,10.1,7.3,1014.2,1,0,0,0,0,0,0,2021,4,20
9439,0.0,12.2,6.6,1017.1,1,0,0,0,0,0,0,2021,4,21
9440,0.0,15.1,6.3,1018.1,1,0,0,0,0,0,0,2021,4,22
9441,0.0,13.6,7.9,1022.4,1,0,0,0,0,0,0,2021,4,23
9442,0.0,12.2,5.3,1023.6,1,0,0,0,0,0,0,2021,4,24
9443,0.0,14.1,4.4,1018.5,1,0,0,0,0,0,0,2021,4,25
9444,0.0,12.2,8.4,1017.6,1,0,0,0,0,0,0,2021,4,26
9445,0.0,10.4,8.3,1012.9,1,0,0,0,0,0,0,2021,4,27
9446,0.0,11.1,10.1,1011.0,1,0,0,0,0,0,0,2021,4,28
9447,0.0,15.5,11.0,1011.2,1,0,0,0,0,0,0,2021,4,29
9448,0.0,20.1,6.8,1011.8,1,0,0,0,0,0,0,2021,4,30
9449,0.0,22.8,7.5,1009.3,1,0,0,0,0,0,0,2021,5,1
9450,0.0,21.7,9.4,1008.2,1,0,0,0,0,0,0,2021,5,2
9451,0.0,13.6,6.8,1019.9,1,0,0,0,0,0,0,2021,5,3
9452,0.0,15.3,8.8,1014.1,1,0,0,0,0,0,0,2021,5,4
9453,0.0,18.8,6.6,1007.8,1,0,0,0,0,0,0,2021,5,5
9454,0.0,14.1,6.9,1014.6,1,0,0,0,0,0,0,2021,5,6
9455,0.0,16.9,8.8,1010.5,1,0,0,0,0,0,0,2021,5,7
9456,0.0,11.9,7.6,1021.7,1,0,0,0,0,0,0,2021,5,8
9457,0.0,15.7,10.7,1022.3,1,0,0,0,0,0,0,2021,5,9
9458,0.0,20.8,15.4,1017.4,1,0,0,0,0,0,0,2021,5,10
9459,0.0,21.6,15.4,1012.7,1,0,0,0,0,0,0,2021,5,11
9460,0.0,17.7,11.5,1007.1,1,0,0,0,0,0,0,2021,5,12
9461,0.0,14.6,5.0,1005.7,1,0,0,0,0,0,0,2021,5,13
9462,0.0,16.7,6.3,1008.6,1,0,0,0,0,0,0,2021,5,14
9463,0.0,17.4,4.1,1009.1,1,0,0,0,0,0,0,2021,5,15
9464,0.0,17.4,5.0,1008.8,1,0,0,0,0,0,0,2021,5,16
9465,0.0,14.5,6.4,1006.7,1,0,0,0,0,0,0,2021,5,17
9466,0.0,16.1,8.8,1011.7,1,0,0,0,0,0,0,2021,5,18
9467,0.0,14.0,5.6,1011.1,1,0,0,0,0,0,0,2021,5,19
9468,0.0,11.4,9.8,1011.3,1,0,0,0,0,0,0,2021,5,20
9469,0.0,15.3,6.5,1018.0,1,0,0,0,0,0,0,2021,5,21
9470,0.0,20.1,6.5,1014.3,1,0,0,0,0,0,0,2021,5,22
9471,0.0,20.9,6.7,1014.8,1,0,0,0,0,0,0,2021,5,23
9472,0.0,17.7,8.2,1021.2,1,0,0,0,0,0,0,2021,5,24
9473,0.0,22.6,13.5,1014.6,1,0,0,0,0,0,0,2021,5,25
9474,0.0,17.5,6.2,1020.1,1,0,0,0,0,0,0,2021,5,26
