Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
1085,0.0,9.3,3.6,1021.2,0,0,0,0,1,0,0,2016,2,1
1086,0.0,9.7,3.9,1024.7,0,0,0,0,1,0,0,2016,2,2
1087,0.0,12.8,6.9,1016.5,0,0,0,0,1,0,0,2016,2,3
1088,0.0,5.9,17.1,1019.9,0,0,0,0,1,0,0,2016,2,4
1089,0.0,2.7,22.9,1023.3,0,0,0,0,1,0,0,2016,2,5
1090,0.0,3.6,6.1,1022.9,0,0,0,0,1,0,0,2016,2,6
1091,0.0,4.9,8.5,1022.5,0,0,0,0,1,0,0,2016,2,7
1092,0.0,7.6,10.1,1022.1,0,0,0,0,1,0,0,2016,2,8
1093,0.0,9.9,9.3,1011.85,0,0,0,0,1,0,0,2016,2,9
1094,0.0,10.4,15.5,1001.6,0,0,0,0,1,0,0,2016,2,10
1095,0.0,5.5,6.3,1009.8,0,0,0,0,1,0,0,2016,2,11
1096,0.0,6.9,6.1,1005.2,0,0,0,0,1,0,0,2016,2,12
1097,0.0,8.1,6.6,1000.6,0,0,0,0,1,0,0,2016,2,13
1098,0.0,13.8,7.4,1001.9,0,0,0,0,1,0,0,2016,2,14
1099,0.0,17.4,11.4,1008.2,0,0,0,0,1,0,0,2016,2,15
1100,0.0,13.9,12.5,1016.75,0,0,0,0,1,0,0,2016,2,16
1101,0.0,9.8,8.0,1025.3,0,0,0,0,1,0,0,2016,2,17
1102,0.0,9.3,14.5,1018.1,0,0,0,0,1,0,0,2016,2,18
1103,0.0,7.6,8.5,1016.7,0,0,0,0,1,0,0,2016,2,19
1104,0.0,4.7,13.2,1022.5,0,0,0,0,1,0,0,2016,2,20
1105,0.0,6.2,5.1,1020.2,0,0,0,0,1,0,0,2016,2,21
1106,0.0,11.3,7.3,1017.9,0,0,0,0,1,0,0,2016,2,22
1107,0.0,13.1,5.2,1012.7,0,0,0,0,1,0,0,2016,2,23
1108,0.0,7.4,13.8,1014.0,0,0,0,0,1,0,0,2016,2,24
1109,0.0,8.2,6.2,1015.4,0,0,0,0,1,0,0,2016,2,25
1110,0.0,7.2,16.8,1014.58,0,0,0,0,1,0,0,2016,2,26
1111,0.0,6.1,4.2,1013.76,0,0,0,0,1,0,0,2016,2,27
1112,0.0,8.2,10.4,1012.94,0,0,0,0,1,0,0,2016,2,28
1113,0.0,13.8,18.5,1012.12,0,0,0,0,1,0,0,2016,2,29
1114,0.0,11.8,10.7,1011.3,0,0,0,0,1,0,0,2016,3,1
1115,0.0,6.2,14.8,1010.95,0,0,0,0,1,0,0,2016,3,2
1116,0.0,7.8,7.3,1010.6,0,0,0,0,1,0,0,2016,3,3
1117,0.0,6.4,9.5,1010.25,0,0,0,0,1,0,0,2016,3,4
1118,0.0,8.6,7.1,1009.9,0,0,0,0,1,0,0,2016,3,5
1119,0.0,12.6,13.1,1006.4,0,0,0,0,1,0,0,2016,3,6
1120,0.0,6.9,9.7,1004.2,0,0,0,0,1,0,0,2016,3,7
1121,0.0,8.8,4.1,1007.1,0,0,0,0,1,0,0,2016,3,8
1122,0.0,8.3,9.6,1010.0,0,0,0,0,1,0,0,2016,3,9
1123,0.0,8.8,10.9,1012.9,0,0,0,0,1,0,0,2016,3,10
1124,0.0,7.8,8.2,1015.8,0,0,0,0,1,0,0,2016,3,11
1125,0.0,8.4,7.7,1018.7,0,0,0,0,1,0,0,2016,3,12
1126,0.0,7.2,13.2,1019.25,0,0,0,0,1,0,0,2016,3,13
1127,0.0,6.7,13.1,1019.8,0,0,0,0,1,0,0,2016,3,14
1128,0.0,6.5,9.1,1019.35,0,0,0,0,1,0,0,2016,3,15
1129,0.0,7.4,16.5,1018.9,0,0,0,0,1,0,0,2016,3,16
1130,0.0,5.8,6.2,1018.45,0,0,0,0,1,0,0,2016,3,17
1131,0.0,6.8,5.9,1018.0,0,0,0,0,1,0,0,2016,3,18
1132,0.0,7.3,8.9,1017.55,0,0,0,0,1,0,0,2016,3,19
1133,0.0,9.2,4.7,1017.1,0,0,0,0,1,0,0,2016,3,20
1134,0.0,10.3,4.5,1015.7,0,0,0,0,1,0,0,2016,3,21
1135,0.0,8.4,11.0,1016.24,0,0,0,0,1,0,0,2016,3,22
1136,0.0,7.1,12.45,1016.78,0,0,0,0,1,0,0,2016,3,23
1137,0.0,4.8,13.9,1017.32,0,0,0,0,1,0,0,2016,3,24
1138,0.0,3.2,12.1,1017.86,0,0,0,0,1,0,0,2016,3,25
1139,0.0,5.0,6.9,1018.4,0,0,0,0,1,0,0,2016,3,26
1140,0.0,6.2,5.9,1017.8666666666668,0,0,0,0,1,0,0,2016,3,27
1141,0.0,8.7,4.9,1017.3333333333331,0,0,0,0,1,0,0,2016,3,28
1142,0.0,10.6,4.2,1016.8,0,0,0,0,1,0,0,2016,3,29
1143,0.0,12.9,5.5,1016.0857142857144,0,0,0,0,1,0,0,2016,3,30
1144,0.0,15.4,5.6,1015.3714285714284,0,0,0,0,1,0,0,2016,3,31
1145,0.0,18.2,4.5,1014.6571428571428,0,0,0,0,1,0,0,2016,4,1
1146,0.0,14.8,15.7,1013.9428571428572,0,0,0,0,1,0,0,2016,4,2
1147,0.0,14.9,6.2,1013.2285714285714,0,0,0,0,1,0,0,2016,4,3
1148,0.0,18.0,5.0,1012.5142857142856,0,0,0,0,1,0,0,2016,4,4
1149,0.0,18.2,4.9,1011.8,0,0,0,0,1,0,0,2016,4,5
1150,0.0,19.1,3.9,1010.6,0,0,0,0,1,0,0,2016,4,6
1151,0.0,19.7,4.3,971.5,0,0,0,0,1,0,0,2016,4,7
1152,0.0,20.2,7.8,983.2666666666668,0,0,0,0,1,0,0,2016,4,8
1153,0.0,15.1,7.0,995.0333333333332,0,0,0,0,1,0,0,2016,4,9
1154,0.0,10.9,13.5,1006.8,0,0,0,0,1,0,0,2016,4,10
1155,0.0,11.4,13.2,1010.55,0,0,0,0,1,0,0,2016,4,11
1156,0.0,13.6,5.1,1014.3,0,0,0,0,1,0,0,2016,4,12
1157,0.0,17.3,5.0,1011.3,0,0,0,0,1,0,0,2016,4,13
1158,0.0,16.7,6.8,1007.2,0,0,0,0,1,0,0,2016,4,14
1159,0.0,14.2,8.2,1015.4,0,0,0,0,1,0,0,2016,4,15
1160,0.0,16.4,6.9,1016.0,0,0,0,0,1,0,0,2016,4,16
1161,0.0,19.2,5.3,1016.6,0,0,0,0,1,0,0,2016,4,17
1162,0.0,21.7,7.3,1015.8,0,0,0,0,1,0,0,2016,4,18
1163,0.0,18.2,15.0,1013.1,0,0,0,0,1,0,0,2016,4,19
1164,0.0,10.3,18.9,1014.2333333333332,0,0,0,0,1,0,0,2016,4,20
1165,0.0,10.2,4.7,1015.3666666666668,0,0,0,0,1,0,0,2016,4,21
1166,0.0,14.1,5.4,1016.5,0,0,0,0,1,0,0,2016,4,22
1167,0.0,16.1,5.7,1008.85,0,0,0,0,1,0,0,2016,4,23
1168,0.0,11.1,10.2,1001.2,0,0,0,0,1,0,0,2016,4,24
1169,0.0,5.6,13.8,1004.6,0,0,0,0,1,0,0,2016,4,25
1170,0.0,7.4,13.5,1010.4,0,0,0,0,1,0,0,2016,4,26
