Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
10179,0.0,3.5,4.9,1002.9,0,0,1,0,0,0,0,2021,2,1
10180,0.0,4.0,3.7,1012.6,0,0,1,0,0,0,0,2021,2,2
10181,0.0,4.8,3.4,1015.6,0,0,1,0,0,0,0,2021,2,3
10182,0.0,12.0,5.1,1013.7,0,0,1,0,0,0,0,2021,2,4
10183,0.0,21.9,8.3,1008.6,0,0,1,0,0,0,0,2021,2,5
10184,0.0,8.5,3.9,1014.8,0,0,1,0,0,0,0,2021,2,6
10185,0.0,8.6,11.4,1007.4,0,0,1,0,0,0,0,2021,2,7
10186,0.0,12.2,11.6,997.6,0,0,1,0,0,0,0,2021,2,8
10187,0.0,10.3,15.6,1004.2,0,0,1,0,0,0,0,2021,2,9
10188,0.0,12.0,10.4,1005.4,0,0,1,0,0,0,0,2021,2,10
10189,0.0,4.2,18.5,1012.3,0,0,1,0,0,0,0,2021,2,11
10190,0.0,-2.8,15.7,1028.7,0,0,1,0,0,0,0,2021,2,12
10191,0.0,-5.9,6.9,1032.9,0,0,1,0,0,0,0,2021,2,13
10192,0.0,-4.3,10.8,1034.9,0,0,1,0,0,0,0,2021,2,14
10193,0.0,-1.1,9.9,1035.8,0,0,1,0,0,0,0,2021,2,15
10194,0.0,-1.8,4.7,1029.7,0,0,1,0,0,0,0,2021,2,16
10195,0.0,2.1,5.1,1022.1,0,0,1,0,0,0,0,2021,2,17
10196,0.0,6.8,8.8,1023.1,0,0,1,0,0,0,0,2021,2,18
10197,0.0,3.7,4.0,1026.0,0,0,1,0,0,0,0,2021,2,19
10198,0.0,4.5,4.3,1027.1,0,0,1,0,0,0,0,2021,2,20
10199,0.0,5.6,8.3,1030.3,0,0,1,0,0,0,0,2021,2,21
10200,0.0,6.5,3.2,1030.6,0,0,1,0,0,0,0,2021,2,22
10201,0.0,9.2,5.3,1033.5,0,0,1,0,0,0,0,2021,2,23
10202,0.0,8.9,6.2,1037.0,0,0,1,0,0,0,0,2021,2,24
10203,0.0,9.3,3.5,1033.8,0,0,1,0,0,0,0,2021,2,25
10204,0.0,10.2,4.7,1027.7,0,0,1,0,0,0,0,2021,2,26
10205,0.0,8.2,10.0,1027.3,0,0,1,0,0,0,0,2021,2,27
10206,0.0,6.2,7.8,1033.5,0,0,1,0,0,0,0,2021,2,28
10207,0.0,5.0,6.8,1032.2,0,0,1,0,0,0,0,2021,3,1
10208,0.0,5.6,6.8,1035.7,0,0,1,0,0,0,0,2021,3,2
10209,0.0,6.9,4.5,1032.6,0,0,1,0,0,0,0,2021,3,3
10210,0.0,7.6,7.8,1015.2,0,0,1,0,0,0,0,2021,3,4
10211,0.0,14.0,6.8,1019.4,0,0,1,0,0,0,0,2021,3,5
10212,0.0,2.7,12.1,1030.3,0,0,1,0,0,0,0,2021,3,6
10213,0.0,1.4,3.8,1027.0,0,0,1,0,0,0,0,2021,3,7
10214,0.0,3.9,4.9,1018.6,0,0,1,0,0,0,0,2021,3,8
10215,0.0,3.1,5.4,1019.8,0,0,1,0,0,0,0,2021,3,9
10216,0.0,0.5,5.1,1018.6,0,0,1,0,0,0,0,2021,3,10
10217,0.0,1.7,6.5,1022.6,0,0,1,0,0,0,0,2021,3,11
10218,0.0,4.3,6.4,1017.6,0,0,1,0,0,0,0,2021,3,12
10219,0.0,7.3,5.4,1015.7,0,0,1,0,0,0,0,2021,3,13
10220,0.0,9.8,7.2,1008.7,0,0,1,0,0,0,0,2021,3,14
10221,0.0,4.3,13.2,1005.1,0,0,1,0,0,0,0,2021,3,15
10222,0.0,5.6,20.5,1008.0,0,0,1,0,0,0,0,2021,3,16
10223,0.0,4.0,17.8,1012.6,0,0,1,0,0,0,0,2021,3,17
10224,0.0,3.2,8.0,1016.0,0,0,1,0,0,0,0,2021,3,18
10225,0.0,3.5,5.6,1016.7,0,0,1,0,0,0,0,2021,3,19
10226,0.0,2.5,4.3,1019.8,0,0,1,0,0,0,0,2021,3,20
10227,0.0,1.0,5.5,1015.7,0,0,1,0,0,0,0,2021,3,21
10228,0.0,0.9,8.5,1010.8,0,0,1,0,0,0,0,2021,3,22
10229,0.0,3.0,14.3,1018.4,0,0,1,0,0,0,0,2021,3,23
10230,0.0,4.2,15.4,1019.7,0,0,1,0,0,0,0,2021,3,24
10231,0.0,4.3,8.0,1022.7,0,0,1,0,0,0,0,2021,3,25
10232,0.0,5.9,5.2,1025.7,0,0,1,0,0,0,0,2021,3,26
10233,0.0,9.1,4.0,1025.4,0,0,1,0,0,0,0,2021,3,27
10234,0.0,9.399999999999999,5.0,1029.25,0,0,1,0,0,0,0,2021,3,28
10235,0.0,9.7,6.0,1033.1,0,0,1,0,0,0,0,2021,3,29
10236,0.0,10.8,5.8,1030.5,0,0,1,0,0,0,0,2021,3,30
10237,0.0,11.6,5.1,1026.1,0,0,1,0,0,0,0,2021,3,31
10238,0.0,13.3,4.4,1019.2,0,0,1,0,0,0,0,2021,4,1
10239,0.0,13.2,5.8,1013.5,0,0,1,0,0,0,0,2021,4,2
10240,0.0,8.0,8.3,1014.5,0,0,1,0,0,0,0,2021,4,3
10241,0.0,5.4,10.5,1018.3,0,0,1,0,0,0,0,2021,4,4
10242,0.0,14.2,7.0,1016.9,0,0,1,0,0,0,0,2021,4,5
10243,0.0,6.5,8.6,1007.2,0,0,1,0,0,0,0,2021,4,6
10244,0.0,1.6,9.8,1012.8,0,0,1,0,0,0,0,2021,4,7
10245,0.0,4.1,9.1,1024.6,0,0,1,0,0,0,0,2021,4,8
10246,0.0,6.2,4.8,1029.2,0,0,1,0,0,0,0,2021,4,9
10247,0.0,9.2,4.8,1024.3,0,0,1,0,0,0,0,2021,4,10
10248,0.0,11.7,7.7,1021.6,0,0,1,0,0,0,0,2021,4,11
10249,0.0,15.1,6.9,1018.6,0,0,1,0,0,0,0,2021,4,12
10250,0.0,12.2,7.0,1016.5,0,0,1,0,0,0,0,2021,4,13
10251,0.0,5.4,13.0,1019.6,0,0,1,0,0,0,0,2021,4,14
10252,0.0,6.1,9.1,1021.9,0,0,1,0,0,0,0,2021,4,15
10253,0.0,5.5,5.9,1022.0,0,0,1,0,0,0,0,2021,4,16
10254,0.0,4.1,3.5,1018.9,0,0,1,0,0,0,0,2021,4,17
10255,0.0,6.0,6.0,1016.3,0,0,1,0,0,0,0,2021,4,18
10256,0.0,7.8,4.0,1015.2,0,0,1,0,0,0,0,2021,4,19
10257,0.0,9.8,5.0,1014.5,0,0,1,0,0,0,0,2021,4,20
10258,0.0,11.3,4.1,1017.9,0,0,1,0,0,0,0,2021,4,21
10259,0.0,12.3,7.7,1019.3,0,0,1,0,0,0,0,2021,4,22
10260,0.0,12.1,9.1,1022.4,0,0,1,0,0,0,0,2021,4,23
10261,0.0,10.3,5.4,1023.8,0,0,1,0,0,0,0,2021,4,24
10262,0.0,11.8,4.1,1018.9,0,0,1,0,0,0,0,2021,4,25
10263,0.0,12.7,5.5,1016.6,0,0,1,0,0,0,0,2021,4,26
10264,0.0,12.0,5.7,1010.7,0,0,1,0,0,0,0,2021,4,27
10265,0.0,11.8,9.5,1011.1,0,0,1,0,0,0,0,2021,4,28
10266,0.0,14.7,9.1,1012.2,0,0,1,0,0,0,0,2021,4,29
10267,0.0,19.3,6.0,1012.3,0,0,1,0,0,0,0,2021,4,30
10268,0.0,19.7,7.2,1010.6,0,0,1,0,0,0,0,2021,5,1
10269,0.0,22.4,8.4,1008.8,0,0,1,0,0,0,0,2021,5,2
10270,0.0,14.6,7.7,1019.2,0,0,1,0,0,0,0,2021,5,3
10271,0.0,9.1,7.6,1014.7,0,0,1,0,0,0,0,2021,5,4
10272,0.0,17.6,8.0,1008.8,0,0,1,0,0,0,0,2021,5,5
10273,0.0,15.5,6.7,1014.2,0,0,1,0,0,0,0,2021,5,6
