Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
7342,0.0,10.7,20.3,1014.1,0,0,0,0,0,0,1,2019,3,18
7343,0.0,8.7,11.9,1023.1,0,0,0,0,0,0,1,2019,3,19
7344,0.0,8.1,14.1,1030.8,0,0,0,0,0,0,1,2019,3,20
7345,0.0,6.9,7.4,1034.7,0,0,0,0,0,0,1,2019,3,21
7346,0.0,9.0,6.2,1031.6,0,0,0,0,0,0,1,2019,3,22
7347,0.0,11.0,11.0,1027.1,0,0,0,0,0,0,1,2019,3,23
7348,0.0,12.1,7.2,1021.1,0,0,0,0,0,0,1,2019,3,24
7349,0.0,10.3,15.6,1013.6,0,0,0,0,0,0,1,2019,3,25
7350,0.0,8.2,17.1,1020.4,0,0,0,0,0,0,1,2019,3,26
7351,0.0,6.1,12.2,1026.9,0,0,0,0,0,0,1,2019,3,27
7352,0.0,7.0,7.2,1030.2,0,0,0,0,0,0,1,2019,3,28
7353,0.0,9.1,15.4,1030.2,0,0,0,0,0,0,1,2019,3,29
7354,0.0,10.3,6.4,1025.4,0,0,0,0,0,0,1,2019,3,30
7355,0.0,11.8,13.5,1021.3000000000001,0,0,0,0,0,0,1,2019,3,31
7356,0.0,13.3,20.6,1017.2,0,0,0,0,0,0,1,2019,4,1
7357,0.0,12.7,18.2,1017.8,0,0,0,0,0,0,1,2019,4,2
7358,0.0,12.6,25.4,1013.6,0,0,0,0,0,0,1,2019,4,3
7359,0.0,14.6,26.6,1009.3,0,0,0,0,0,0,1,2019,4,4
7360,0.0,13.2,27.5,1006.9,0,0,0,0,0,0,1,2019,4,5
7361,0.0,11.7,10.5,1008.4,0,0,0,0,0,0,1,2019,4,6
7362,0.0,14.8,10.9,1007.0,0,0,0,0,0,0,1,2019,4,7
7363,0.0,13.2,8.1,1005.0,0,0,0,0,0,0,1,2019,4,8
7364,0.0,15.1,10.3,1004.4,0,0,0,0,0,0,1,2019,4,9
7365,0.0,15.7,16.9,1005.2,0,0,0,0,0,0,1,2019,4,10
7366,0.0,11.9,17.6,1008.7,0,0,0,0,0,0,1,2019,4,11
7367,0.0,8.2,20.2,1012.6,0,0,0,0,0,0,1,2019,4,12
7368,0.0,8.1,7.4,1015.5,0,0,0,0,0,0,1,2019,4,13
7369,0.0,10.6,5.9,1015.5,0,0,0,0,0,0,1,2019,4,14
7370,0.0,10.4,17.5,1018.3,0,0,0,0,0,0,1,2019,4,15
7371,0.0,9.9,14.1,1020.5,0,0,0,0,0,0,1,2019,4,16
7372,0.0,10.8,14.0,1020.6,0,0,0,0,0,0,1,2019,4,17
7373,0.0,12.6,11.8,1026.1,0,0,0,0,0,0,1,2019,4,18
7374,0.0,14.7,14.1,1027.7,0,0,0,0,0,0,1,2019,4,19
7375,0.0,12.9,10.1,1027.5,0,0,0,0,0,0,1,2019,4,20
7376,0.0,14.7,11.4,1021.4,0,0,0,0,0,0,1,2019,4,21
7377,0.0,16.4,12.8,1014.8,0,0,0,0,0,0,1,2019,4,22
7378,0.0,11.9,29.8,1016.0,0,0,0,0,0,0,1,2019,4,23
7379,0.0,17.7,24.8,1017.2,0,0,0,0,0,0,1,2019,4,24
7380,0.0,19.8,15.3,1018.4,0,0,0,0,0,0,1,2019,4,25
7381,0.0,21.4,15.3,1014.7,0,0,0,0,0,0,1,2019,4,26
7382,0.0,13.7,9.8,1013.1,0,0,0,0,0,0,1,2019,4,27
7383,0.0,12.0,16.6,1013.3,0,0,0,0,0,0,1,2019,4,28
7384,0.0,12.5,7.2,1012.3,0,0,0,0,0,0,1,2019,4,29
7385,0.0,11.3,11.0,1008.7,0,0,0,0,0,0,1,2019,4,30
