Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
3001,0.0,10.1,10.1,1007.9,0,0,0,0,1,0,0,2017,2,6
3002,0.0,4.2,10.5,1013.0,0,0,0,0,1,0,0,2017,2,7
3003,0.0,2.8,11.1,1021.1,0,0,0,0,1,0,0,2017,2,8
3004,0.0,0.2,11.0,1023.86,0,0,0,0,1,0,0,2017,2,9
3005,0.0,-0.2,15.6,1026.6200000000001,0,0,0,0,1,0,0,2017,2,10
3006,0.0,-0.3,13.5,1029.38,0,0,0,0,1,0,0,2017,2,11
3007,0.0,-1.5,11.8,1032.14,0,0,0,0,1,0,0,2017,2,12
3008,0.0,-2.1,5.5,1034.9,0,0,0,0,1,0,0,2017,2,13
3009,0.0,-2.9,6.3,1034.5666666666668,0,0,0,0,1,0,0,2017,2,14
3010,0.0,0.1,7.4,1034.2333333333333,0,0,0,0,1,0,0,2017,2,15
3011,0.0,2.3,4.9,1033.9,0,0,0,0,1,0,0,2017,2,16
3012,0.0,4.9,5.3,1024.6,0,0,0,0,1,0,0,2017,2,17
3013,0.0,2.7,11.2,1023.1499999999999,0,0,0,0,1,0,0,2017,2,18
3014,0.0,0.8,7.7,1021.6999999999999,0,0,0,0,1,0,0,2017,2,19
3015,0.0,0.9,6.300000000000001,1020.25,0,0,0,0,1,0,0,2017,2,20
3016,0.0,3.2,4.9,1018.8,0,0,0,0,1,0,0,2017,2,21
3017,0.0,9.6,6.0,1016.8,0,0,0,0,1,0,0,2017,2,22
3018,0.0,10.5,6.9,1014.2,0,0,0,0,1,0,0,2017,2,23
3019,0.0,12.2,8.9,1011.7,0,0,0,0,1,0,0,2017,2,24
3020,0.0,4.7,14.9,1022.0,0,0,0,0,1,0,0,2017,2,25
3021,0.0,7.8,8.0,1022.7,0,0,0,0,1,0,0,2017,2,26
3022,0.0,11.7,6.4,1017.9,0,0,0,0,1,0,0,2017,2,27
3023,0.0,13.2,8.3,1012.6,0,0,0,0,1,0,0,2017,2,28
3024,0.0,10.6,11.9,1012.96,0,0,0,0,1,0,0,2017,3,1
3025,0.0,8.3,5.0,1013.32,0,0,0,0,1,0,0,2017,3,2
3026,0.0,7.6,6.9,1013.68,0,0,0,0,1,0,0,2017,3,3
3027,0.0,11.2,9.0,1014.04,0,0,0,0,1,0,0,2017,3,4
3028,0.0,14.0,11.0,1014.4,0,0,0,0,1,0,0,2017,3,5
3029,0.0,11.0,8.0,1009.1,0,0,0,0,1,0,0,2017,3,6
3030,0.0,11.0,10.1,1004.6,0,0,0,0,1,0,0,2017,3,7
3031,0.0,9.9,16.6,1011.9,0,0,0,0,1,0,0,2017,3,8
3032,0.0,10.1,18.6,1016.7,0,0,0,0,1,0,0,2017,3,9
3033,0.0,7.6,22.5,1011.1,0,0,0,0,1,0,0,2017,3,10
3034,0.0,4.4,19.8,1014.9,0,0,0,0,1,0,0,2017,3,11
3035,0.0,5.2,11.9,1015.0,0,0,0,0,1,0,0,2017,3,12
3036,0.0,4.0,9.3,1020.2,0,0,0,0,1,0,0,2017,3,13
3037,0.0,7.8,13.5,1024.7,0,0,0,0,1,0,0,2017,3,14
3038,0.0,7.4,9.4,1025.0,0,0,0,0,1,0,0,2017,3,15
3039,0.0,9.1,14.5,1020.7,0,0,0,0,1,0,0,2017,3,16
3040,0.0,8.3,12.4,1017.5,0,0,0,0,1,0,0,2017,3,17
3041,0.0,11.7,7.9,1010.5,0,0,0,0,1,0,0,2017,3,18
3042,0.0,9.8,9.2,1011.6,0,0,0,0,1,0,0,2017,3,19
3043,0.0,12.3,5.6,1013.1,0,0,0,0,1,0,0,2017,3,20
3044,0.0,15.3,4.9,936.3,0,0,0,0,1,0,0,2017,3,21
3045,0.0,17.6,8.9,1013.4,0,0,0,0,1,0,0,2017,3,22
3046,0.0,18.6,10.8,1017.6,0,0,0,0,1,0,0,2017,3,23
3047,0.0,18.0,11.2,982.8,0,0,0,0,1,0,0,2017,3,24
3048,0.0,13.3,14.6,1021.3,0,0,0,0,1,0,0,2017,3,25
3049,0.0,7.8,12.75,1009.1999999999999,0,0,0,0,1,0,0,2017,3,26
3050,0.0,8.4,10.9,997.1,0,0,0,0,1,0,0,2017,3,27
3051,0.0,9.9,10.0,985.0,0,0,0,0,1,0,0,2017,3,28
3052,0.0,12.4,10.8,998.1,0,0,0,0,1,0,0,2017,3,29
3053,0.0,13.7,15.9,1011.1999999999999,0,0,0,0,1,0,0,2017,3,30
3054,0.0,13.7,8.7,1024.3,0,0,0,0,1,0,0,2017,3,31
3055,0.0,14.8,6.5,1021.4,0,0,0,0,1,0,0,2017,4,1
3056,0.0,17.2,12.6,1018.5,0,0,0,0,1,0,0,2017,4,2
3057,0.0,16.4,10.1,1018.26,0,0,0,0,1,0,0,2017,4,3
3058,0.0,11.6,8.8,1018.02,0,0,0,0,1,0,0,2017,4,4
3059,0.0,11.7,7.0,1017.78,0,0,0,0,1,0,0,2017,4,5
3060,0.0,9.6,8.2,1017.54,0,0,0,0,1,0,0,2017,4,6
3061,0.0,6.7,9.4,1017.3,0,0,0,0,1,0,0,2017,4,7
3062,0.0,8.3,5.5,1019.6,0,0,0,0,1,0,0,2017,4,8
3063,0.0,11.9,9.0,1024.7,0,0,0,0,1,0,0,2017,4,9
3064,0.0,12.4,5.0,1022.2,0,0,0,0,1,0,0,2017,4,10
3065,0.0,14.6,9.2,1016.6,0,0,0,0,1,0,0,2017,4,11
3066,0.0,11.8,10.7,1019.5,0,0,0,0,1,0,0,2017,4,12
3067,0.0,12.9,7.4,1012.4,0,0,0,0,1,0,0,2017,4,13
3068,0.0,13.4,9.3,1015.0,0,0,0,0,1,0,0,2017,4,14
3069,0.0,13.9,6.8,1015.1,0,0,0,0,1,0,0,2017,4,15
3070,0.0,12.7,11.9,1012.0,0,0,0,0,1,0,0,2017,4,16
3071,0.0,9.2,12.6,1013.4,0,0,0,0,1,0,0,2017,4,17
3072,0.0,10.9,13.0,1012.5,0,0,0,0,1,0,0,2017,4,18
3073,0.0,4.4,13.4,1011.6,0,0,0,0,1,0,0,2017,4,19
3074,0.0,3.9,7.6,1016.0,0,0,0,0,1,0,0,2017,4,20
3075,0.0,2.7,13.4,1023.9,0,0,0,0,1,0,0,2017,4,21
3076,0.0,5.8,5.0,1021.8,0,0,0,0,1,0,0,2017,4,22
3077,0.0,6.6,9.4,1018.9,0,0,0,0,1,0,0,2017,4,23
3078,0.0,8.3,5.1,1023.2,0,0,0,0,1,0,0,2017,4,24
3079,0.0,13.4,7.6,1018.7,0,0,0,0,1,0,0,2017,4,25
3080,0.0,16.9,9.1,1016.2,0,0,0,0,1,0,0,2017,4,26
