Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
9906,0.0,2.3,5.0,1004.1,0,0,0,1,0,0,0,2021,2,1
9907,0.0,3.0,4.0,1013.4,0,0,0,1,0,0,0,2021,2,2
9908,0.0,7.7,7.0,1015.1,0,0,0,1,0,0,0,2021,2,3
9909,0.0,13.8,10.3,1013.2,0,0,0,1,0,0,0,2021,2,4
9910,0.0,22.2,5.0,1009.0,0,0,0,1,0,0,0,2021,2,5
9911,0.0,10.0,5.7,1014.9,0,0,0,1,0,0,0,2021,2,6
9912,0.0,11.2,11.8,1007.3,0,0,0,1,0,0,0,2021,2,7
9913,0.0,11.7,10.8,998.1,0,0,0,1,0,0,0,2021,2,8
9914,0.0,10.4,10.0,1004.4,0,0,0,1,0,0,0,2021,2,9
9915,0.0,11.8,9.5,1005.6,0,0,0,1,0,0,0,2021,2,10
9916,0.0,3.4,16.6,1013.0,0,0,0,1,0,0,0,2021,2,11
9917,0.0,-4.2,16.0,1028.8,0,0,0,1,0,0,0,2021,2,12
9918,0.0,-6.2,8.8,1033.5,0,0,0,1,0,0,0,2021,2,13
9919,0.0,-4.4,9.2,1034.8,0,0,0,1,0,0,0,2021,2,14
9920,0.0,-1.4,10.2,1035.8,0,0,0,1,0,0,0,2021,2,15
9921,0.0,-2.6,3.3,1030.0,0,0,0,1,0,0,0,2021,2,16
9922,0.0,3.1,9.9,1022.1,0,0,0,1,0,0,0,2021,2,17
9923,0.0,7.9,9.9,1022.5,0,0,0,1,0,0,0,2021,2,18
9924,0.0,4.6,3.5,1025.6,0,0,0,1,0,0,0,2021,2,19
9925,0.0,6.4,6.4,1026.8,0,0,0,1,0,0,0,2021,2,20
9926,0.0,5.8,6.2,1030.6,0,0,0,1,0,0,0,2021,2,21
9927,0.0,8.5,7.8,1030.1,0,0,0,1,0,0,0,2021,2,22
9928,0.0,8.4,5.0,1033.1,0,0,0,1,0,0,0,2021,2,23
9929,0.0,7.5,4.0,1037.1,0,0,0,1,0,0,0,2021,2,24
9930,0.0,8.7,3.8,1034.4,0,0,0,1,0,0,0,2021,2,25
9931,0.0,10.5,5.4,1027.8,0,0,0,1,0,0,0,2021,2,26
9932,0.0,7.5,9.4,1026.7,0,0,0,1,0,0,0,2021,2,27
9933,0.0,6.0,8.1,1033.2,0,0,0,1,0,0,0,2021,2,28
9934,0.0,3.9,7.6,1032.3,0,0,0,1,0,0,0,2021,3,1
9935,0.0,4.6,7.1,1035.8,0,0,0,1,0,0,0,2021,3,2
9936,0.0,6.2,3.8,1032.5,0,0,0,1,0,0,0,2021,3,3
9937,0.0,7.9,9.5,1015.4,0,0,0,1,0,0,0,2021,3,4
9938,0.0,13.2,10.3,1020.2,0,0,0,1,0,0,0,2021,3,5
9939,0.0,3.0,14.0,1030.4,0,0,0,1,0,0,0,2021,3,6
9940,0.0,1.4,4.5,1027.3,0,0,0,1,0,0,0,2021,3,7
9941,0.0,3.3,5.9,1019.0,0,0,0,1,0,0,0,2021,3,8
9942,0.0,2.6,5.1,1020.2,0,0,0,1,0,0,0,2021,3,9
9943,0.0,1.7,8.0,1018.9,0,0,0,1,0,0,0,2021,3,10
9944,0.0,2.8,7.4,1022.6,0,0,0,1,0,0,0,2021,3,11
