Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
4926,0.0,2.3,3.9,1032.7,0,0,0,0,1,0,0,2018,1,29
4927,0.0,4.7,8.0,1027.6,0,0,0,0,1,0,0,2018,1,30
4928,0.0,4.3,5.2,1021.9499999999999,0,0,0,0,1,0,0,2018,1,31
4929,0.0,8.2,8.3,1016.3,0,0,0,0,1,0,0,2018,2,1
4930,0.0,12.2,8.7,1011.9,0,0,0,0,1,0,0,2018,2,2
4931,0.0,12.9,14.6,1004.5,0,0,0,0,1,0,0,2018,2,3
4932,0.0,3.4,13.8,1013.8,0,0,0,0,1,0,0,2018,2,4
4933,0.0,2.9,4.6,1024.3,0,0,0,0,1,0,0,2018,2,5
4934,0.0,3.9,6.9,1019.95,0,0,0,0,1,0,0,2018,2,6
4935,0.0,7.8,24.9,1015.6,0,0,0,0,1,0,0,2018,2,7
4936,0.0,6.2,14.0,1013.7,0,0,0,0,1,0,0,2018,2,8
4937,0.0,3.9,5.2,1018.2,0,0,0,0,1,0,0,2018,2,9
4938,0.0,0.8,14.0,1013.3,0,0,0,0,1,0,0,2018,2,10
4939,0.0,1.9,15.4,1010.0,0,0,0,0,1,0,0,2018,2,11
4940,0.0,3.4,5.2,1013.3,0,0,0,0,1,0,0,2018,2,12
4941,0.0,3.8,12.9,1012.0,0,0,0,0,1,0,0,2018,2,13
4942,0.0,1.2,9.9,1013.3,0,0,0,0,1,0,0,2018,2,14
4943,0.0,1.3,10.7,1022.4,0,0,0,0,1,0,0,2018,2,15
4944,0.0,2.2,5.0,1027.5,0,0,0,0,1,0,0,2018,2,16
4945,0.0,3.1,2.9,1025.8,0,0,0,0,1,0,0,2018,2,17
4946,0.0,5.4,14.5,1020.7,0,0,0,0,1,0,0,2018,2,18
4947,0.0,2.7,12.1,1020.5,0,0,0,0,1,0,0,2018,2,19
4948,0.0,5.3,23.7,1013.2,0,0,0,0,1,0,0,2018,2,20
4949,0.0,5.7,25.2,1011.3,0,0,0,0,1,0,0,2018,2,21
4950,0.0,4.5,17.5,1012.4,0,0,0,0,1,0,0,2018,2,22
4951,0.0,4.1,9.4,1014.7,0,0,0,0,1,0,0,2018,2,23
4952,0.0,0.9,18.0,1015.1,0,0,0,0,1,0,0,2018,2,24
4953,0.0,-3.8,19.7,1018.7,0,0,0,0,1,0,0,2018,2,25
4954,0.0,-6.9,18.4,1011.9,0,0,0,0,1,0,0,2018,2,26
4955,0.0,-6.6,8.5,1009.6,0,0,0,0,1,0,0,2018,2,27
4956,0.0,-8.1,11.0,1019.2,0,0,0,0,1,0,0,2018,2,28
4957,0.0,-6.7,6.6,1021.3,0,0,0,0,1,0,0,2018,3,1
4958,0.0,2.0,12.3,1005.5,0,0,0,0,1,0,0,2018,3,2
4959,0.0,4.4,10.7,1002.1,0,0,0,0,1,0,0,2018,3,3
4960,0.0,2.7,12.3,1007.3,0,0,0,0,1,0,0,2018,3,4
4961,0.0,5.1,12.9,1006.6,0,0,0,0,1,0,0,2018,3,5
4962,0.0,8.1,16.1,1000.1,0,0,0,0,1,0,0,2018,3,6
4963,0.0,11.9,9.8,1002.6,0,0,0,0,1,0,0,2018,3,7
4964,0.0,6.6,5.7,1008.6,0,0,0,0,1,0,0,2018,3,8
4965,0.0,6.3,4.3,1018.2,0,0,0,0,1,0,0,2018,3,9
4966,0.0,9.0,4.8,1016.7,0,0,0,0,1,0,0,2018,3,10
4967,0.0,12.7,5.7,1013.5,0,0,0,0,1,0,0,2018,3,11
