Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
7566,0.0,7.0,8.5,1011.2,1,0,0,0,0,0,0,2020,1,28
7567,0.0,5.8,9.0,1011.2,1,0,0,0,0,0,0,2020,1,29
7568,0.0,3.9,7.5,1019.7,1,0,0,0,0,0,0,2020,1,30
7569,0.0,9.8,8.2,1015.2,1,0,0,0,0,0,0,2020,1,31
7570,0.0,12.8,6.5,1016.5,1,0,0,0,0,0,0,2020,2,1
7571,0.0,14.0,8.1,1015.6,1,0,0,0,0,0,0,2020,2,2
7572,0.0,12.3,5.3,1014.2,1,0,0,0,0,0,0,2020,2,3
7573,0.0,9.7,9.8,1004.2,1,0,0,0,0,0,0,2020,2,4
7574,0.0,2.7,13.9,1006.7,1,0,0,0,0,0,0,2020,2,5
7575,0.0,1.1,8.7,1024.5,1,0,0,0,0,0,0,2020,2,6
7576,0.0,3.9,7.5,1026.4,1,0,0,0,0,0,0,2020,2,7
7577,0.0,1.9,5.9,1030.6,1,0,0,0,0,0,0,2020,2,8
7578,0.0,4.8,5.4,1029.7,1,0,0,0,0,0,0,2020,2,9
7579,0.0,10.7,11.0,1015.7,1,0,0,0,0,0,0,2020,2,10
7580,0.0,6.8,10.2,1011.0,1,0,0,0,0,0,0,2020,2,11
7581,0.0,6.6,6.5,1019.2,1,0,0,0,0,0,0,2020,2,12
7582,0.0,6.9,8.6,1022.6,1,0,0,0,0,0,0,2020,2,13
7583,0.0,7.5,6.8,1017.3,1,0,0,0,0,0,0,2020,2,14
7584,0.0,6.2,5.2,1028.7,1,0,0,0,0,0,0,2020,2,15
7585,0.0,8.2,9.1,1029.6,1,0,0,0,0,0,0,2020,2,16
7586,0.0,10.8,7.0,1023.2,1,0,0,0,0,0,0,2020,2,17
7587,0.0,8.8,6.1,1023.4,1,0,0,0,0,0,0,2020,2,18
7588,0.0,8.0,4.8,1021.6,1,0,0,0,0,0,0,2020,2,19
7589,0.0,5.8,5.9,1022.9,1,0,0,0,0,0,0,2020,2,20
7590,0.0,5.3,6.3,1024.9,1,0,0,0,0,0,0,2020,2,21
7591,0.0,5.7,6.3,1031.2,1,0,0,0,0,0,0,2020,2,22
7592,0.0,10.2,5.9,1022.7,1,0,0,0,0,0,0,2020,2,23
7593,0.0,10.5,6.8,1019.0,1,0,0,0,0,0,0,2020,2,24
7594,0.0,10.2,6.8,1010.7,1,0,0,0,0,0,0,2020,2,25
7595,0.0,12.4,9.2,999.9,1,0,0,0,0,0,0,2020,2,26
7596,0.0,3.2,8.3,1007.5,1,0,0,0,0,0,0,2020,2,27
7597,0.0,4.8,10.3,1011.0,1,0,0,0,0,0,0,2020,2,28
7598,0.0,6.1,8.4,1018.8,1,0,0,0,0,0,0,2020,2,29
7599,0.0,11.7,8.1,1011.1,1,0,0,0,0,0,0,2020,3,1
7600,0.0,15.8,13.1,1004.0,1,0,0,0,0,0,0,2020,3,2
7601,0.0,15.2,12.0,1001.5,1,0,0,0,0,0,0,2020,3,3
7602,0.0,8.3,7.7,1008.3,1,0,0,0,0,0,0,2020,3,4
