Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
10725,0.0,4.0,7.8,1002.8,0,0,0,0,0,1,0,2021,2,1
10726,0.0,6.5,3.9,1016.0,0,0,0,0,0,1,0,2021,2,4
10727,0.0,6.4,4.4,1018.7,0,0,0,0,0,1,0,2021,2,5
10728,0.0,7.0,4.8,1014.6,0,0,0,0,0,1,0,2021,2,6
10729,0.0,6.8,22.4,1009.0,0,0,0,0,0,1,0,2021,2,7
10730,0.0,6.7,23.4,999.2,0,0,0,0,0,1,0,2021,2,8
10731,0.0,8.8,10.2,1004.1,0,0,0,0,0,1,0,2021,2,9
10732,0.0,9.9,8.6,1005.9,0,0,0,0,0,1,0,2021,2,10
10733,0.0,-2.0,9.3,1035.4,0,0,0,0,0,1,0,2021,2,15
10734,0.0,-1.4,6.9,1029.8,0,0,0,0,0,1,0,2021,2,16
10735,0.0,2.6,6.2,1021.8,0,0,0,0,0,1,0,2021,2,17
10736,0.0,5.4,7.4,1022.1,0,0,0,0,0,1,0,2021,2,18
10737,0.0,2.3,14.5,1026.7,0,0,0,0,0,1,0,2021,2,19
10738,0.0,3.0,10.1,1027.2,0,0,0,0,0,1,0,2021,2,20
10739,0.0,5.5,15.5,1031.0,0,0,0,0,0,1,0,2021,2,21
10740,0.0,5.4,4.4,1030.3,0,0,0,0,0,1,0,2021,2,22
10741,0.0,6.7,4.8,1032.9,0,0,0,0,0,1,0,2021,2,23
10742,0.0,4.3,3.9,1037.3,0,0,0,0,0,1,0,2021,2,24
10743,0.0,6.5,3.8,1034.9,0,0,0,0,0,1,0,2021,2,25
10744,0.0,9.3,4.8,1028.0,0,0,0,0,0,1,0,2021,2,26
10745,0.0,6.7,9.6,1025.9,0,0,0,0,0,1,0,2021,2,27
10746,0.0,4.8,10.5,1032.8,0,0,0,0,0,1,0,2021,2,28
10747,0.0,3.7,6.6,1031.7,0,0,0,0,0,1,0,2021,3,1
10748,0.0,4.2,6.2,1035.3,0,0,0,0,0,1,0,2021,3,2
10749,0.0,6.2,6.6,1032.2,0,0,0,0,0,1,0,2021,3,3
10750,0.0,6.8,4.4,1021.9,0,0,0,0,0,1,0,2021,3,4
10751,0.0,7.1,7.8,1016.6,0,0,0,0,0,1,0,2021,3,5
10752,0.0,4.1,18.3,1028.3,0,0,0,0,0,1,0,2021,3,6
10753,0.0,1.7,6.6,1027.7,0,0,0,0,0,1,0,2021,3,7
10754,0.0,2.6,6.3,1018.5,0,0,0,0,0,1,0,2021,3,8
10755,0.0,3.5,6.2,1020.0,0,0,0,0,0,1,0,2021,3,9
10756,0.0,4.2,8.3,1018.3,0,0,0,0,0,1,0,2021,3,10
10757,0.0,2.1,9.0,1022.3,0,0,0,0,0,1,0,2021,3,11
10758,0.0,6.0,11.3,1017.7,0,0,0,0,0,1,0,2021,3,12
10759,0.0,7.9,5.4,1015.3,0,0,0,0,0,1,0,2021,3,13
10760,0.0,10.5,11.3,1009.0,0,0,0,0,0,1,0,2021,3,14
10761,0.0,5.7,9.6,1002.3,0,0,0,0,0,1,0,2021,3,15
10762,0.0,4.8,18.2,1005.4,0,0,0,0,0,1,0,2021,3,16
10763,0.0,5.1,21.6,1009.6,0,0,0,0,0,1,0,2021,3,17
10764,0.0,3.1,12.8,1014.7,0,0,0,0,0,1,0,2021,3,18
10765,0.0,3.2,9.0,1016.4,0,0,0,0,0,1,0,2021,3,19
10766,0.0,3.9,7.4,1019.7,0,0,0,0,0,1,0,2021,3,20
10767,0.0,4.6,7.1,1016.6,0,0,0,0,0,1,0,2021,3,21
10768,0.0,3.8,8.1,1009.8,0,0,0,0,0,1,0,2021,3,22
10769,0.0,3.9,9.2,1016.6,0,0,0,0,0,1,0,2021,3,23
10770,0.0,5.4,12.6,1018.0,0,0,0,0,0,1,0,2021,3,24
10771,0.0,4.1,8.4,1022.0,0,0,0,0,0,1,0,2021,3,25
10772,0.0,5.7,7.1,1025.1,0,0,0,0,0,1,0,2021,3,26
10773,0.0,9.1,5.4,1025.2,0,0,0,0,0,1,0,2021,3,27
10774,0.0,9.1,7.0,1029.15,0,0,0,0,0,1,0,2021,3,28
10775,0.0,9.1,8.6,1033.1,0,0,0,0,0,1,0,2021,3,29
10776,0.0,10.7,7.5,1030.6,0,0,0,0,0,1,0,2021,3,30
10777,0.0,12.3,7.1,1026.5,0,0,0,0,0,1,0,2021,3,31
10778,0.0,12.4,5.1,1019.0,0,0,0,0,0,1,0,2021,4,1
10779,0.0,13.2,6.3,1012.4,0,0,0,0,0,1,0,2021,4,2
10780,0.0,9.0,8.3,1013.3,0,0,0,0,0,1,0,2021,4,3
10781,0.0,5.6,7.5,1017.0,0,0,0,0,0,1,0,2021,4,4
10782,0.0,8.3,6.3,1014.8,0,0,0,0,0,1,0,2021,4,5
10783,0.0,7.6,15.9,1006.1,0,0,0,0,0,1,0,2021,4,6
10784,0.0,3.2,13.4,1010.8,0,0,0,0,0,1,0,2021,4,7
10785,0.0,3.9,8.9,1023.4,0,0,0,0,0,1,0,2021,4,8
10786,0.0,6.3,6.5,1029.2,0,0,0,0,0,1,0,2021,4,9
10787,0.0,10.8,6.8,1024.1,0,0,0,0,0,1,0,2021,4,10
10788,0.0,13.7,14.0,1022.2,0,0,0,0,0,1,0,2021,4,11
10789,0.0,18.3,16.2,1019.0,0,0,0,0,0,1,0,2021,4,12
10790,0.0,12.2,9.9,1016.8,0,0,0,0,0,1,0,2021,4,13
10791,0.0,4.2,11.6,1018.9,0,0,0,0,0,1,0,2021,4,14
10792,0.0,5.2,11.1,1021.2,0,0,0,0,0,1,0,2021,4,15
10793,0.0,4.6,6.2,1022.2,0,0,0,0,0,1,0,2021,4,16
10794,0.0,4.7,6.2,1019.2,0,0,0,0,0,1,0,2021,4,17
10795,0.0,7.1,8.9,1016.4,0,0,0,0,0,1,0,2021,4,18
10796,0.0,9.4,9.8,1015.5,0,0,0,0,0,1,0,2021,4,19
10797,0.0,9.9,7.5,1013.9,0,0,0,0,0,1,0,2021,4,20
10798,0.0,10.4,5.9,1017.7,0,0,0,0,0,1,0,2021,4,21
10799,0.0,12.5,4.8,1019.1,0,0,0,0,0,1,0,2021,4,22
10800,0.0,12.4,12.8,1021.4,0,0,0,0,0,1,0,2021,4,23
10801,0.0,9.9,8.3,1023.8,0,0,0,0,0,1,0,2021,4,24
10802,0.0,11.0,5.9,1019.1,0,0,0,0,0,1,0,2021,4,25
10803,0.0,11.4,6.9,1017.1,0,0,0,0,0,1,0,2021,4,26
10804,0.0,11.1,4.8,1013.1,0,0,0,0,0,1,0,2021,4,27
10805,0.0,10.9,22.2,1012.2,0,0,0,0,0,1,0,2021,4,28
10806,0.0,13.0,18.3,1013.4,0,0,0,0,0,1,0,2021,4,29
10807,0.0,18.4,10.5,1013.1,0,0,0,0,0,1,0,2021,4,30
10808,0.0,21.5,10.8,1010.5,0,0,0,0,0,1,0,2021,5,1
10809,0.0,22.5,8.1,1007.8,0,0,0,0,0,1,0,2021,5,2
10810,0.0,14.3,12.9,1018.4,0,0,0,0,0,1,0,2021,5,3
10811,0.0,13.2,4.8,1018.6,0,0,0,0,0,1,0,2021,5,4
10812,0.0,19.7,9.0,1008.9,0,0,0,0,0,1,0,2021,5,5
10813,0.0,14.5,9.0,1014.8,0,0,0,0,0,1,0,2021,5,6
10814,0.0,17.6,7.8,1010.7,0,0,0,0,0,1,0,2021,5,7
10815,0.0,12.3,15.6,1020.5,0,0,0,0,0,1,0,2021,5,8
10816,0.0,13.4,13.7,1024.0,0,0,0,0,0,1,0,2021,5,9
10817,0.0,19.5,21.2,1019.6,0,0,0,0,0,1,0,2021,5,10
10818,0.0,21.4,18.8,1014.7,0,0,0,0,0,1,0,2021,5,11
10819,0.0,19.5,18.2,1007.9,0,0,0,0,0,1,0,2021,5,12
10820,0.0,14.9,6.9,1006.5,0,0,0,0,0,1,0,2021,5,13
10821,0.0,15.7,6.9,1009.1,0,0,0,0,0,1,0,2021,5,14
10822,0.0,17.2,7.1,1009.9,0,0,0,0,0,1,0,2021,5,15
10823,0.0,15.7,5.6,1009.3,0,0,0,0,0,1,0,2021,5,16
10824,0.0,14.4,5.7,1007.5,0,0,0,0,0,1,0,2021,5,17
10825,0.0,14.8,10.8,1011.2,0,0,0,0,0,1,0,2021,5,18
10826,0.0,13.2,6.3,1011.7,0,0,0,0,0,1,0,2021,5,19
10827,0.0,12.7,7.1,1010.3,0,0,0,0,0,1,0,2021,5,20
10828,0.0,15.3,9.3,1017.6,0,0,0,0,0,1,0,2021,5,21
10829,0.0,17.5,7.4,1015.9,0,0,0,0,0,1,0,2021,5,22
10830,0.0,20.8,6.6,1014.8,0,0,0,0,0,1,0,2021,5,23
10831,0.0,17.6,10.4,1021.8,0,0,0,0,0,1,0,2021,5,24
10832,0.0,21.7,23.7,1015.7,0,0,0,0,0,1,0,2021,5,25
10833,0.0,17.2,11.6,1019.6,0,0,0,0,0,1,0,2021,5,26
10834,0.0,17.6,5.1,1014.5,0,0,0,0,0,1,0,2021,5,27
10835,0.0,16.1,7.2,1015.7,0,0,0,0,0,1,0,2021,5,28
10836,0.0,17.2,8.4,1017.4,0,0,0,0,0,1,0,2021,5,29
10837,0.0,15.1,9.0,1017.7,0,0,0,0,0,1,0,2021,5,30
10838,0.0,12.1,6.3,1016.9,0,0,0,0,0,1,0,2021,5,31
10839,0.0,13.0,8.7,1015.4,0,0,0,0,0,1,0,2021,6,1
10840,0.0,15.0,8.1,1019.3,0,0,0,0,0,1,0,2021,6,2
10841,0.0,15.5,7.8,1022.7,0,0,0,0,0,1,0,2021,6,3
10842,0.0,18.2,6.3,1023.9,0,0,0,0,0,1,0,2021,6,4
10843,0.0,18.7,5.1,1021.0,0,0,0,0,0,1,0,2021,6,5
10844,0.0,17.0,4.4,1017.0,0,0,0,0,0,1,0,2021,6,6
10845,1.0,19.9,6.3,1016.6,0,0,0,0,0,1,0,2021,6,7
10846,0.0,21.3,8.3,1015.3,0,0,0,0,0,1,0,2021,6,8
10847,0.0,20.8,6.2,1014.4,0,0,0,0,0,1,0,2021,6,9
10848,0.0,20.6,8.0,1014.0,0,0,0,0,0,1,0,2021,6,10
10849,0.0,20.2,6.8,1015.0,0,0,0,0,0,1,0,2021,6,11
10850,0.0,20.1,7.7,1015.7,0,0,0,0,0,1,0,2021,6,12
10851,0.0,19.0,12.3,1015.2,0,0,0,0,0,1,0,2021,6,13
10852,0.0,16.2,12.0,1017.5,0,0,0,0,0,1,0,2021,6,14
10853,0.0,16.7,7.8,1016.9,0,0,0,0,0,1,0,2021,6,15
10854,0.0,21.7,9.3,1015.0,0,0,0,0,0,1,0,2021,6,16
10855,0.0,22.2,6.3,1016.8,0,0,0,0,0,1,0,2021,6,17
10856,1.0,23.3,6.3,1016.4,0,0,0,0,0,1,0,2021,6,18
10857,0.0,23.9,8.0,1013.3,0,0,0,0,0,1,0,2021,6,19
10858,0.0,24.7,8.9,1012.5,0,0,0,0,0,1,0,2021,6,20
10859,0.0,25.7,7.7,1010.1,0,0,0,0,0,1,0,2021,6,21
10860,0.0,28.6,8.4,1010.5,0,0,0,0,0,1,0,2021,6,22
10861,3.0,28.2,6.2,1014.0,0,0,0,0,0,1,0,2021,6,23
10862,1.0,28.5,6.9,1015.4,0,0,0,0,0,1,0,2021,6,24
10863,0.0,27.4,8.6,1013.6,0,0,0,0,0,1,0,2021,6,25
10864,1.0,24.7,8.6,1013.5,0,0,0,0,0,1,0,2021,6,26
10865,0.0,25.1,7.8,1014.9,0,0,0,0,0,1,0,2021,6,27
10866,1.0,25.8,6.6,1016.3,0,0,0,0,0,1,0,2021,6,28
10867,1.0,27.6,10.4,1013.0,0,0,0,0,0,1,0,2021,6,29
