Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
4653,0.0,5.3,8.5,1012.5,0,0,1,0,0,0,0,2018,2,5
4654,0.0,5.3,8.5,1012.5,0,0,1,0,0,0,0,2018,2,6
4655,0.0,5.3,8.5,1012.5,0,0,1,0,0,0,0,2018,2,7
4656,0.0,5.3,8.5,1012.5,0,0,1,0,0,0,0,2018,2,8
4657,0.0,4.3,3.6,1017.6,0,0,1,0,0,0,0,2018,2,9
4658,0.0,2.7,3.4333333333333336,1016.1333333333333,0,0,1,0,0,0,0,2018,2,10
4659,0.0,1.1,3.2666666666666666,1014.6666666666667,0,0,1,0,0,0,0,2018,2,11
4660,0.0,-0.5,3.1,1013.2,0,0,1,0,0,0,0,2018,2,12
4661,0.0,0.3,4.8,1011.4,0,0,1,0,0,0,0,2018,2,13
4662,0.0,1.2,3.7,1013.7,0,0,1,0,0,0,0,2018,2,14
4663,0.0,1.4,6.2,1022.8,0,0,1,0,0,0,0,2018,2,15
4664,0.0,3.0,4.3,1027.0,0,0,1,0,0,0,0,2018,2,16
4665,0.0,4.2,6.0,1024.6,0,0,1,0,0,0,0,2018,2,17
4666,0.0,3.8,7.0,1021.0,0,0,1,0,0,0,0,2018,2,18
4667,0.0,3.4,8.833333333333334,1017.7666666666667,0,0,1,0,0,0,0,2018,2,19
4668,0.0,3.0,10.666666666666666,1014.5333333333333,0,0,1,0,0,0,0,2018,2,20
4669,0.0,2.6,12.5,1011.3,0,0,1,0,0,0,0,2018,2,21
4670,0.0,2.9,14.7,1011.8,0,0,1,0,0,0,0,2018,2,22
4671,0.0,2.9,13.8,1014.1,0,0,1,0,0,0,0,2018,2,23
4672,0.0,0.6,7.6,1016.1,0,0,1,0,0,0,0,2018,2,24
4673,0.0,-4.2,6.0,1019.7,0,0,1,0,0,0,0,2018,2,25
4674,0.0,-7.5,5.8,1013.1,0,0,1,0,0,0,0,2018,2,26
4675,0.0,-7.3,5.3,1010.1,0,0,1,0,0,0,0,2018,2,27
4676,0.0,-7.6,6.2,1019.4,0,0,1,0,0,0,0,2018,2,28
4677,0.0,-7.5,6.9,1019.5,0,0,1,0,0,0,0,2018,3,1
4678,0.0,2.1,14.0,1001.8,0,0,1,0,0,0,0,2018,3,2
4679,0.0,3.3,5.8,1001.4,0,0,1,0,0,0,0,2018,3,3
4680,0.0,1.9,5.3,1007.5,0,0,1,0,0,0,0,2018,3,4
4681,0.0,3.4,17.1,1004.6,0,0,1,0,0,0,0,2018,3,5
4682,0.0,7.3,18.2,997.2,0,0,1,0,0,0,0,2018,3,6
4683,0.0,10.2,7.8,1000.9,0,0,1,0,0,0,0,2018,3,7
4684,0.0,6.5,7.0,1008.1,0,0,1,0,0,0,0,2018,3,8
4685,0.0,6.6,3.5,1017.0,0,0,1,0,0,0,0,2018,3,9
4686,0.0,8.0,3.2,1015.3,0,0,1,0,0,0,0,2018,3,10
4687,0.0,12.25,7.250000000000001,1010.25,0,0,1,0,0,0,0,2018,3,11
4688,0.0,16.5,11.3,1005.2,0,0,1,0,0,0,0,2018,3,12
4689,0.0,11.1,6.4,1006.4,0,0,1,0,0,0,0,2018,3,13
4690,0.0,9.4,5.6,1010.3,0,0,1,0,0,0,0,2018,3,14
4691,0.0,10.5,4.8,1010.6,0,0,1,0,0,0,0,2018,3,15
4692,0.0,12.5,11.0,1005.6,0,0,1,0,0,0,0,2018,3,16
4693,0.0,15.8,10.8,997.8,0,0,1,0,0,0,0,2018,3,17
