Unnamed: 0,AMBROSIA,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
10452,0.0,7.3,9.1,1001.9,0,0,0,0,1,0,0,2021,2,1
10453,0.0,5.7,3.8,1011.7,0,0,0,0,1,0,0,2021,2,2
10454,0.0,7.9,4.7,1016.1,0,0,0,0,1,0,0,2021,2,3
10455,0.0,10.3,6.2,1014.8,0,0,0,0,1,0,0,2021,2,4
10456,0.0,10.2,4.0,1012.7,0,0,0,0,1,0,0,2021,2,5
10457,0.0,10.9,5.2,1014.5,0,0,0,0,1,0,0,2021,2,6
10458,0.0,8.9,6.7,1009.6,0,0,0,0,1,0,0,2021,2,7
10459,0.0,10.9,9.6,1000.3,0,0,0,0,1,0,0,2021,2,8
10460,0.0,11.1,7.1,1006.2,0,0,0,0,1,0,0,2021,2,9
10461,0.0,9.1,6.7,1007.7,0,0,0,0,1,0,0,2021,2,10
10462,0.0,4.7,12.0,1011.0,0,0,0,0,1,0,0,2021,2,11
10463,0.0,-4.2,8.0,1028.0,0,0,0,0,1,0,0,2021,2,12
10464,0.0,-5.6,12.9,1031.3,0,0,0,0,1,0,0,2021,2,13
10465,0.0,-4.7,18.4,1032.8,0,0,0,0,1,0,0,2021,2,14
10466,0.0,-2.8,13.8,1034.6,0,0,0,0,1,0,0,2021,2,15
10467,0.0,-3.3,5.2,1029.9,0,0,0,0,1,0,0,2021,2,16
10468,0.0,0.6,4.8,1023.1,0,0,0,0,1,0,0,2021,2,17
10469,0.0,4.8,5.1,1022.7,0,0,0,0,1,0,0,2021,2,18
10470,0.0,2.9,5.0,1026.4,0,0,0,0,1,0,0,2021,2,19
10471,0.0,4.3,4.2,1027.1,0,0,0,0,1,0,0,2021,2,20
10472,0.0,6.2,7.1,1031.0,0,0,0,0,1,0,0,2021,2,21
10473,0.0,7.0,5.5,1030.6,0,0,0,0,1,0,0,2021,2,22
10474,0.0,8.3,7.7,1032.7,0,0,0,0,1,0,0,2021,2,23
10475,0.0,7.7,9.9,1036.2,0,0,0,0,1,0,0,2021,2,24
10476,0.0,8.9,4.7,1034.3,0,0,0,0,1,0,0,2021,2,25
10477,0.0,10.3,4.5,1027.6,0,0,0,0,1,0,0,2021,2,26
10478,0.0,8.3,16.2,1025.4,0,0,0,0,1,0,0,2021,2,27
10479,0.0,6.9,14.6,1031.8,0,0,0,0,1,0,0,2021,2,28
10480,0.0,4.8,10.9,1031.3,0,0,0,0,1,0,0,2021,3,1
10481,0.0,5.2,8.7,1034.6,0,0,0,0,1,0,0,2021,3,2
10482,0.0,6.3,4.5,1032.3,0,0,0,0,1,0,0,2021,3,3
10483,0.0,8.7,4.6,1017.1,0,0,0,0,1,0,0,2021,3,4
10484,0.0,9.7,6.7,1017.9,0,0,0,0,1,0,0,2021,3,5
10485,0.0,3.2,19.0,1028.2,0,0,0,0,1,0,0,2021,3,6
10486,0.0,1.6,4.5,1027.1,0,0,0,0,1,0,0,2021,3,7
10487,0.0,5.0,7.0,1018.1,0,0,0,0,1,0,0,2021,3,8
